2022.02.22,01:00,114.68800,114.68800,114.49200,114.60300,8700
2022.02.22,02:00,114.60400,114.79000,114.51500,114.72600,9865
2022.02.22,03:00,114.72500,114.78400,114.62500,114.71100,11222
2022.02.22,04:00,114.70900,114.71400,114.61000,114.66300,6505
2022.02.22,05:00,114.66300,114.67000,114.56400,114.60800,4867
2022.02.22,06:00,114.60600,114.70100,114.60500,114.68200,4197
2022.02.22,07:00,114.68400,114.73600,114.65000,114.72200,6271
2022.02.22,08:00,114.72200,114.77400,114.65500,114.67400,5381
2022.02.22,09:00,114.67500,114.77700,114.61700,114.73100,11784
2022.02.22,10:00,114.72900,114.89900,114.71200,114.87300,14842
2022.02.22,11:00,114.87600,114.87900,114.74600,114.76600,8519
2022.02.22,12:00,114.76800,114.96500,114.76800,114.92300,11078
2022.02.22,13:00,114.92400,115.08900,114.89000,115.07400,8973
2022.02.22,14:00,115.07400,115.11100,115.01700,115.07700,9723
2022.02.22,15:00,115.07800,115.15700,115.02000,115.11200,8978
2022.02.22,16:00,115.11200,115.23200,115.09000,115.22800,8430
2022.02.22,17:00,115.22700,115.23600,115.04500,115.04600,11443
2022.02.22,18:00,115.04600,115.08100,114.92000,114.93500,9535
2022.02.22,19:00,114.93500,114.98500,114.91100,114.92000,4423
2022.02.22,20:00,114.92100,114.94600,114.86900,114.94300,4656
2022.02.22,21:00,114.94200,115.10200,114.93400,115.06200,8555
2022.02.22,22:00,115.06300,115.10300,115.00300,115.01800,4524
2022.02.22,23:00,115.01800,115.07700,115.01400,115.05200,2228
2022.02.23,00:00,115.03200,115.06000,115.00700,115.04100,954
2022.02.23,01:00,115.04100,115.10700,115.02100,115.09200,2636
2022.02.23,02:00,115.09000,115.12200,114.99900,115.01800,2437
2022.02.23,03:00,115.01700,115.04900,114.98300,115.03200,2604
2022.02.23,04:00,115.03200,115.09000,115.02300,115.07100,2353
2022.02.23,05:00,115.07100,115.07500,114.99200,115.01600,1423
2022.02.23,06:00,115.01500,115.04400,115.00000,115.03200,2337
2022.02.23,07:00,115.03400,115.06600,115.02900,115.04500,1669
2022.02.23,08:00,115.04400,115.05400,115.01700,115.05100,2038
2022.02.23,09:00,115.05300,115.08400,114.98700,115.06500,6312
2022.02.23,10:00,115.06500,115.14200,114.98500,115.13600,6811
2022.02.23,11:00,115.13600,115.16300,115.04800,115.06500,5105
2022.02.23,12:00,115.06500,115.07800,115.01200,115.05600,5764
2022.02.23,13:00,115.05400,115.10300,115.04900,115.08600,4655
2022.02.23,14:00,115.08600,115.11700,115.04900,115.08900,3619
2022.02.23,15:00,115.08800,115.12800,114.95600,115.00700,5991
2022.02.23,16:00,115.00600,115.19400,114.99200,115.14100,9366
2022.02.23,17:00,115.14000,115.14200,115.01800,115.03000,10805
2022.02.23,18:00,115.02900,115.12400,115.01200,115.11700,6352
2022.02.23,19:00,115.11600,115.12000,115.06100,115.06900,3850
2022.02.23,20:00,115.07000,115.08400,114.91900,114.92300,5567
2022.02.23,21:00,114.92300,114.99200,114.91900,114.96100,5361
2022.02.23,22:00,114.95900,115.02200,114.92000,114.99600,3484
2022.02.23,23:00,114.99600,115.02300,114.96800,115.01200,1486
2022.02.24,00:00,114.96900,115.00300,114.94100,114.96800,956
